Scale	mean_F	mean_P	sd_F	sd_P	n_F	n_P	pooled_sd	cohen_d	eff_FmP	p_mw	fdr	neglog10_fdr
NAKH900110	0.11200090607678986	0.06819308466486715	0.12142382835056001	0.08538028216078304	17	48	0.09582724111551381	0.45715415472636944	0.043807821411922715	0.025640337124412327	0.09588459418086367	1.0182511655061572
QIAN880111	0.04837962690845923	-0.012557230462948519	0.10257242854993948	0.05758499761320721	17	48	0.07173486801702213	0.8494733322287275	0.06093685737140775	0.025640337124412327	0.09588459418086367	1.0182511655061572
QIAN880138	0.0645790773956507	0.03126855981023935	0.06866601200874035	0.051712108041221914	17	48	0.056501863831050346	0.5895472348490159	0.033310517585411356	0.026644347925943834	0.09588459418086367	1.0182511655061572
ROSM880102	-0.3261562463605403	-0.11938962521587644	0.7761392166776052	0.33449171314105663	17	48	0.48626948123802965	-0.4252099486446103	-0.20676662114466388	0.025640337124412327	0.09588459418086367	1.0182511655061572
TSAJ990102	135.68157329718156	130.9773574841074	6.643723973782293	7.870305228279066	17	48	7.57762495562603	0.6208034629084556	4.704215813074171	0.025640337124412327	0.09588459418086367	1.0182511655061572
ARGP820101	0.8720225189570915	0.7576665189337666	0.266720907744966	0.1348807294656247	17	48	0.1778755944593216	0.64289876512248	0.11435600002332491	0.029862644591540824	0.09723134875936208	1.0121936898247437
AURR980107	0.9508804079193549	0.9660556296516385	0.14023866957158468	0.06881221615563203	17	48	0.09234346191885795	-0.1643345551157485	-0.015175221732283584	0.02768213550952476	0.09723134875936208	1.0121936898247437
CHOC760103	0.2994572340486625	0.2804654942942945	0.07262332884819082	0.036932150818226525	17	48	0.048549369930148925	0.3911840623615217	0.018991739754367964	0.028754597199171138	0.09723134875936208	1.0121936898247437
CORJ870104	0.04577578064030691	-0.06633618072242022	0.24784096444660592	0.14489367826821556	17	48	0.17681165050960163	0.6340756451263315	0.11211196136272712	0.029862644591540824	0.09723134875936208	1.0121936898247437
COSI940101	0.04014921216296072	0.04589086415178809	0.009352329497321581	0.008419351715492521	17	48	0.008665819361469818	-0.6625630825350516	-0.0057416519888273745	0.029862644591540824	0.09723134875936208	1.0121936898247437
GRAR740103	75.20974488945863	69.95757355012216	7.518295153278817	8.488893316640413	17	48	8.253212698201237	0.6363790115915909	5.252171339336471	0.02768213550952476	0.09723134875936208	1.0121936898247437
GUYH850105	0.07124565805701379	0.1313506634327724	0.24553062400470643	0.12856926301707985	17	48	0.16626032373463315	-0.36151141791165864	-0.06010500537575862	0.028754597199171138	0.09723134875936208	1.0121936898247437
JOND750101	1.238782971986164	1.0765301650296955	0.37846751973910625	0.19158335853634326	17	48	0.25250803003288574	0.6425649391638649	0.1622528069564686	0.029862644591540824	0.09723134875936208	1.0121936898247437
JURD980101	-0.09432804341377733	-0.4164095564384363	1.2068880272642704	0.5577007275080417	17	48	0.7758627981149558	0.4151268933208185	0.322081513024659	0.028754597199171138	0.09723134875936208	1.0121936898247437
KRIW790101	4.8332527449375045	4.998611312452507	0.44324654520772894	0.2402404177269999	17	48	0.3048837024691218	-0.5423660437597505	-0.16535856751500244	0.028754597199171138	0.09723134875936208	1.0121936898247437
KRIW790102	0.2654890040890663	0.2743259610811263	0.028514222327681	0.01815588944922546	17	48	0.02126995090284185	-0.4154667320308343	-0.008836956992059997	0.028754597199171138	0.09723134875936208	1.0121936898247437
PONP800104	13.027430647521479	12.872544998207669	0.46342482238313465	0.30158440465759917	17	48	0.34985255972143486	0.4427169246300084	0.15488564931381	0.028754597199171138	0.09723134875936208	1.0121936898247437
PTIO830102	1.655143214592558	1.4678133293394713	0.34897863807577534	0.20087381853654082	17	48	0.24704736108766132	0.7582751923693501	0.1873298852530867	0.02768213550952476	0.09723134875936208	1.0121936898247437
RADA880104	-1.1178995309080044	-1.5733968196672263	1.451715343993412	0.6712110958794946	17	48	0.9334547777763222	0.48796931528306964	0.4554972887592219	0.029862644591540824	0.09723134875936208	1.0121936898247437
VASM830103	0.2783146038882654	0.25163575873448163	0.042775516589829025	0.027906621184270255	17	48	0.032337150950565566	0.8250215114673597	0.02667884515378377	0.029862644591540824	0.09723134875936208	1.0121936898247437
VELV850101	0.04014135790633867	0.04588615334448515	0.009347301012798223	0.008420165153569902	17	48	0.008665031069665766	-0.6629861326473082	-0.005744795438146474	0.029862644591540824	0.09723134875936208	1.0121936898247437
CHOP780204	0.9120119555190876	0.9501311549407042	0.07051173776401329	0.064139038497846	17	48	0.06581598286048082	-0.5791784573425436	-0.03811919942161657	0.0310072034117683	0.09861011782696082	1.0060785222699196
NAKH900107	6.158203460859741	5.767584535009382	1.0692196781200647	0.398753295918585	17	48	0.639504874183067	0.610814618652209	0.39061892585035896	0.0310072034117683	0.09861011782696082	1.0060785222699196
PRAM820102	0.12096677642787208	0.1260698507757827	0.008404984682508426	0.008475710718795857	17	48	0.008457804579373257	-0.6033568522446006	-0.005103074347910616	0.0310072034117683	0.09861011782696082	1.0060785222699196
SIMZ760101	1.190521558241507	1.0154965475550104	0.36516918433920637	0.18600930359013915	17	48	0.24429201882542595	0.7164581615397414	0.17502501068649656	0.0310072034117683	0.09861011782696082	1.0060785222699196
CORJ870101	50.24008850271571	49.7062966342884	1.29367658043575	0.7488026291787512	17	48	0.9183382011550395	0.5812584816312022	0.5337918684273077	0.032189213351718614	0.09947739945418126	1.002275576613414
MEEJ810101	2.539798811426658	1.9300051020717013	1.6160965995150876	0.8688411407077812	17	48	1.1074630174726634	0.5506221875892203	0.6097937093549568	0.032189213351718614	0.09947739945418126	1.002275576613414
MEIH800101	0.9338161190365951	0.9477119814458655	0.027287196910844937	0.017837436067336045	17	48	0.020651162287312466	-0.6728852456797401	-0.013895862409270432	0.032189213351718614	0.09947739945418126	1.002275576613414
RACS770101	0.9365648621644443	0.9528622844787067	0.033234519587077974	0.02247404258962367	17	48	0.025638331428011734	-0.6356662624485863	-0.016297422314262344	0.032189213351718614	0.09947739945418126	1.002275576613414
ROSG850102	0.7353122530883837	0.7229685098652919	0.030628847154900243	0.019114445504107885	17	48	0.022601459327198963	0.5461480625827142	0.01234374322309173	0.032189213351718614	0.09947739945418126	1.002275576613414
ARGP820102	1.0140868367048501	0.9305558149659852	0.23799446362952775	0.13123336818741108	17	48	0.1650254954331419	0.5061704042737235	0.08353102173886495	0.03466941409518143	0.10087324207480979	0.9962240206848628
AURR980118	1.0114934766265486	0.9832597228333014	0.04942877427619059	0.026754639091557335	17	48	0.03397813562398516	0.8309388750958135	0.028233753793247218	0.03340962789026189	0.10087324207480979	0.9962240206848628
DESM900102	0.9773506317495483	0.9441834609367437	0.1367241354420867	0.08034845843465857	17	48	0.09779488915468847	0.33915034926152404	0.033167170812804625	0.03340962789026189	0.10087324207480979	0.9962240206848628
GUYH850104	0.03184215717692665	0.07879746366342023	0.18266041071996852	0.11483640251417136	17	48	0.13532119224233324	-0.34699152223257096	-0.046955306486493584	0.03466941409518143	0.10087324207480979	0.9962240206848628
JANJ790102	-0.03370329574581164	-0.08445559912410094	0.18270981714816112	0.11455689384944262	17	48	0.13516129618556205	0.37549435238185197	0.0507523033782893	0.03466941409518143	0.10087324207480979	0.9962240206848628
KANM800102	1.045709206097393	1.005582105855857	0.07206005307493396	0.04386502267315412	17	48	0.052480837024221724	0.7646048065699855	0.040127100241535985	0.03340962789026189	0.10087324207480979	0.9962240206848628
NADH010104	11.932639526075722	4.676305721992447	28.39042833369551	15.426125040690026	17	48	19.550761533809347	0.3711535119250888	7.256333804083274	0.03466941409518143	0.10087324207480979	0.9962240206848628
NISK860101	0.4044177800304982	-0.11354604114882423	0.9913869336686242	0.6124702451106209	17	48	0.7276424149028676	0.711838412070117	0.5179638211793225	0.03466941409518143	0.10087324207480979	0.9962240206848628
OOBM850103	0.09421762070575046	-0.11325058586734753	0.4771109262590491	0.24085607099221898	17	48	0.3179474045848509	0.6525236676927514	0.207468206573098	0.03340962789026189	0.10087324207480979	0.9962240206848628
PALJ810110	1.0422345106586801	1.0225114017485093	0.032508987488056466	0.039325342427843475	17	48	0.03771110494147425	0.5230053306785918	0.019723108910170817	0.03466941409518143	0.10087324207480979	0.9962240206848628
VINM940103	1.0004570919193494	1.0032858906697653	0.007782834898540064	0.006033738696424605	17	48	0.006522540197778776	-0.4336958707252118	-0.002828798750415862	0.03466941409518143	0.10087324207480979	0.9962240206848628
CORJ870108	-0.05869533938845063	0.7412147241139081	1.4904823864077485	0.9589360145473093	17	48	1.1181322512208576	-0.7153984357655001	-0.7999100635023587	0.03596955240634187	0.10301227835742933	0.9871110072844235
RACS820101	1.2408199567345815	1.3053369143789526	0.15059538020283364	0.0765351455677055	17	48	0.10064648460945978	-0.6410254455952175	-0.06451695764437115	0.03596955240634187	0.10301227835742933	0.9871110072844235
TAKK010101	9.576220671668093	8.616388067943973	1.9744335337612287	1.2747538079718546	17	48	1.4840371588744778	0.6467712738756997	0.95983260372412	0.03596955240634187	0.10301227835742933	0.9871110072844235
LEVM780105	1.0434315544897714	1.014692303169985	0.04869989897378096	0.028717883607200345	17	48	0.034894074174702826	0.8236140949290895	0.028739251319786385	0.037311036399754464	0.10574682337132482	0.9757326699389807
RACS820112	1.1683189752977254	1.2113407816036903	0.08761123817882423	0.06012213912532238	17	48	0.06816194892218486	-0.6311704255269972	-0.04302180630596486	0.037311036399754464	0.10574682337132482	0.9757326699389807
AVBF000109	-0.3170645342480603	-0.32641330966499843	0.017376255300046564	0.013809227307199703	17	48	0.014796825934128259	0.6318095149971027	0.009348775416938127	0.04012207986603495	0.11254757788062111	0.9486638469486652
CIDH920103	0.10505543324448317	-0.05917320741243311	0.38152334001049326	0.17688714180116566	17	48	0.24558148705786276	0.6687337983999645	0.16422864065691628	0.04012207986603495	0.11254757788062111	0.9486638469486652
MANP780101	12.976980006413447	12.720334837729922	0.5390087545364415	0.31577773325572966	17	48	0.38493699979319995	0.6667199277320768	0.2566451686835247	0.04159368977399114	0.11490781972915733	0.9396504156140165
OOBM770103	-0.5483587411239557	-0.5333141905167595	0.039085705563183346	0.019395111563226354	17	48	0.025857695007636135	-0.5818210247569728	-0.015044550607196117	0.04159368977399114	0.11490781972915733	0.9396504156140165
QIAN880121	-0.03985876576567004	-0.11748354108833324	0.1340686080312176	0.07973218691564897	17	48	0.09647597638111167	0.8046021220455956	0.07762477532266321	0.04159368977399114	0.11490781972915733	0.9396504156140165
BROC820101	3.1369862278307434	2.0382296521543783	1.9592701464472668	1.098897959864058	17	48	1.3696016002765252	0.8022453941748637	1.098756575676365	0.04311074562346177	0.11559596988251758	0.9370573068176872
CHAM830103	1.017263125095844	0.9522985412811859	0.1283654429030953	0.13333394426820178	17	48	0.13208980852572047	0.4918213186902168	0.06496458381465808	0.04232167510607538	0.11559596988251758	0.9370573068176872
JANJ780102	40.226405983064566	38.49620007491449	6.947112140146819	4.000891725550412	17	48	4.919241778561549	0.3517220714156503	1.7302059081500758	0.04311074562346177	0.11559596988251758	0.9370573068176872
MAXF760102	1.02311221760417	1.010088690153457	0.038335892518887305	0.023204371857431988	17	48	0.027837700121808667	0.467837766544162	0.013023527450713113	0.04311074562346177	0.11559596988251758	0.9370573068176872
NADH010105	17.540056243586513	10.81495425786532	29.371323409078308	16.538466671747777	17	48	20.570542805949714	0.32692875677427724	6.725101985721192	0.04311074562346177	0.11559596988251758	0.9370573068176872
PONJ960101	141.35805549751217	136.9798321242008	7.303608244590486	8.19178637552212	17	48	7.9755929304288555	0.548952712544713	4.378223373311357	0.04311074562346177	0.11559596988251758	0.9370573068176872
CHOP780203	1.0068660049715255	1.0646565828209362	0.12578615825851905	0.09189355770757689	17	48	0.10157822392825007	-0.5689268389869785	-0.057790577849410774	0.044674302440203616	0.11862545356694844	0.9258221140272743
CHOP780211	0.9833243439379862	1.0479624092802537	0.11889282620166572	0.09593547791359375	17	48	0.10225536150909928	-0.6321239726536559	-0.06463806534226757	0.044674302440203616	0.11862545356694844	0.9258221140272743
BULH740102	0.693059003562831	0.6785219425484027	0.02832374489691905	0.016773906046635093	17	48	0.02033835099317317	0.7147610452444184	0.01453706101442831	0.04628542655106861	0.12113936996858626	0.9167146893806413
CHOC750101	141.21252633664994	136.47249266578493	7.338990651048609	8.45480461908461	17	48	8.185844764779132	0.5790524749821482	4.740033670865017	0.04628542655106861	0.12113936996858626	0.9167146893806413
TANS770106	0.9526908017849407	1.0107939120044396	0.10585454900652447	0.05819032945306764	17	48	0.07329331673263724	-0.7927477266644938	-0.05810311021949888	0.04628542655106861	0.12113936996858626	0.9167146893806413
JANJ780101	43.04326326508895	44.25965787126923	6.505609307449829	4.145413434293563	17	48	4.85477429684161	-0.25055636612635834	-1.2163946061802804	0.04794519520556753	0.12198149663928111	0.9137060424146702
LEVM780102	1.0302585941926805	1.0023563555711037	0.06758446174947305	0.037342533806658876	17	48	0.04690794744001605	0.5948296641471479	0.027902238621576814	0.04794519520556753	0.12198149663928111	0.9137060424146702
MUNV940103	0.9141579313984954	0.9380258818280263	0.05392482440485659	0.03708021183216762	17	48	0.042003111400413566	-0.5682424380898559	-0.023867950429530826	0.04794519520556753	0.12198149663928111	0.9137060424146702
NAKH900103	6.048483284951457	5.674756176169295	1.125406619388785	0.4891979155973251	17	48	0.707246248990368	0.5284257206251401	0.37372710878216253	0.04794519520556753	0.12198149663928111	0.9137060424146702
PRAM900103	1.0302585941926805	1.0023563555711037	0.06758446174947305	0.037342533806658876	17	48	0.04690794744001605	0.5948296641471479	0.027902238621576814	0.04794519520556753	0.12198149663928111	0.9137060424146702
RACS820105	1.1665137545799567	1.1355527316102654	0.06336203205365594	0.04948576436532342	17	48	0.05335289445028295	0.5803063411778417	0.030961022969691276	0.04794519520556753	0.12198149663928111	0.9137060424146702
BIOV880102	3.6696850568352346	-6.079364014532602	28.248552689512113	17.199192061204243	17	48	20.575399635482892	0.47382064232450233	9.749049071367835	0.05141502733624021	0.12960377858490044	0.8873823364696727
GUYH850102	-0.025080818994847986	0.022131396236683865	0.1321748186730118	0.08087483820800001	17	48	0.096521868354694	-0.48913490835091006	-0.04721221523153185	0.05141502733624021	0.12960377858490044	0.8873823364696727
FAUJ880109	0.7235587196240973	0.7843528298460734	0.3176607555316536	0.18221426655058623	17	48	0.2244934162998202	-0.27080576002631174	-0.060794110221976005	0.05322729621814881	0.13115013978075404	0.8822312421992258
FAUJ880110	1.1555655282728128	1.2849493758953727	0.4776464656918255	0.28717322789813765	17	48	0.3456384956976795	-0.3743328628988376	-0.12938384762255994	0.05322209291432017	0.13115013978075404	0.8822312421992258
MEIH800103	86.41051491874123	85.3787638672805	4.776621643939339	2.5166917900075196	17	48	3.2434145608839042	0.3181064375500476	1.0317510514607307	0.05322729621814881	0.13115013978075404	0.8822312421992258
PONP800107	4.013800731861806	3.7141343273392513	0.6842610759833235	0.38353972125155805	17	48	0.4781784095762456	0.6266832598906215	0.29966640452255433	0.05322729621814881	0.13115013978075404	0.8822312421992258
RACS770103	1.6091261829549044	1.6374632912507676	0.41402353521166574	0.23016468819881974	17	48	0.28819387315311656	-0.09832654659111299	-0.028337108295863223	0.05322729621814881	0.13115013978075404	0.8822312421992258
PONP930101	0.659008854638951	0.4506402005318141	0.42680796165241874	0.23086951517360896	17	48	0.29330560017149815	0.7104148505357623	0.2083686541071369	0.05509261954689029	0.13513750175851566	0.8692241139926614
PARS000102	0.3531612737481027	0.3565638417353132	0.015139091603053314	0.009909255541907575	17	48	0.011465725838068984	-0.2967599291370769	-0.003402567987210503	0.05701212275360447	0.1392215676170609	0.8562934804473294
GRAR740101	0.543560408301163	0.6410553002555487	0.16378440268910566	0.12729923482369912	17	48	0.13748562769344988	-0.7091278818740886	-0.09749489195438565	0.058986939466192635	0.1408989340087658	0.8510922925958391
LIFS790101	1.064461277627006	1.000882586296365	0.10722881306183148	0.0649360832733353	17	48	0.07788401576355351	0.8163252845572077	0.06357869133064087	0.058986939466192635	0.1408989340087658	0.8510922925958391
PONP800101	12.561515152029207	12.359620689651075	0.4495688005873987	0.28155983900794423	17	48	0.3323739293557238	0.6074317043141301	0.20189446237813158	0.058986939466192635	0.1408989340087658	0.8510922925958391
PONP800108	6.20918912681925	6.100114801689234	0.27542067739512427	0.14945257331565087	17	48	0.18954834208157786	0.5754433087210674	0.10907432513001591	0.058986939466192635	0.1408989340087658	0.8510922925958391
QIAN880124	-0.05035592445893915	3.705564071122282e-4	0.10895093910966498	0.05862749027777371	17	48	0.0746922253333647	-0.6791400395375832	-0.050726480866051374	0.058986939466192635	0.1408989340087658	0.8510922925958391
AVBF000101	0.284067296486757	0.27132246796825304	0.03147966657078054	0.026407810446514392	17	48	0.027783749901106235	0.45871520453027476	0.012744828518503948	0.061018210977861816	0.144489010410781	0.8401651833534819
CORJ870107	-0.007601157782498678	-0.37700888743348066	0.740896381383857	0.4583264188829746	17	48	0.544172666935918	0.6788428601734301	0.36940772965098195	0.061018210977861816	0.144489010410781	0.8401651833534819
CHOP780214	0.08505255703315026	0.09268188970372818	0.020896326820067822	0.013810739654794414	17	48	0.015912020261387792	-0.4794697684675089	-0.007629332670577915	0.06310708569342716	0.1456522188789226	0.8366828949049585
CORJ870103	0.15059265441354944	-0.31067839436100875	1.3323488878732384	0.7365047378409627	17	48	0.9249375843446213	0.4987050548944866	0.46127104877455816	0.06310708569342716	0.1456522188789226	0.8366828949049585
LEVM780106	0.9773889618143715	1.031498148636028	0.11367253839975976	0.09061386480846663	17	48	0.09699076564371377	-0.5578797781679683	-0.05410918682165644	0.06310708569342716	0.1456522188789226	0.8366828949049585
OOBM770101	-1.7724824916128823	-1.7615446398129637	0.061877383797922736	0.037659477467098676	17	48	0.04506046615492886	-0.24273720920488426	-0.010937851799918574	0.06310708569342716	0.1456522188789226	0.8366828949049585
PONP800102	7.882422985938188	7.711252698863038	0.43653403220911813	0.2662931814705143	17	48	0.3182755651851996	0.5378053039527211	0.17117028707515036	0.06310708569342716	0.1456522188789226	0.8366828949049585
PONP800103	2.681646965015192	2.6544436599995804	0.0884869740686531	0.05093709158844819	17	48	0.06264345015144851	0.4342561744259627	0.027203305015611523	0.06310708569342716	0.1456522188789226	0.8366828949049585
chargecounter	0.10227467295253496	0.14372377535416267	0.06607016290066216	0.08105341808506732	17	48	0.07752297378128795	-0.5346686327922118	-0.041449102401627705	0.06410947227914647	0.14734403922980302	0.8316674287449484
FODM020101	1.0357999190254605	0.9932436082591987	0.07346757519797155	0.06182729539486649	17	48	0.06498139332125157	0.6548999427555245	0.04255631076626187	0.06525471855335936	0.14872637936953156	0.8276119945005055
NAKH920103	5.510540049931416	5.7069085580195384	0.41229581544804006	0.3191373797460974	17	48	0.34518669407033525	-0.5688762384569501	-0.19636850808812234	0.06525471855335936	0.14872637936953156	0.8276119945005055
RICJ880114	1.049292403747408	1.0505984008857474	0.3290092288784292	0.1113310490479816	17	48	0.19167182103440733	-0.006813714876246214	-0.0013059971383393432	0.0663479649729253	0.15059060929539478	0.8222021095320596
CHOP780216	0.9700871167233397	1.0450359399444002	0.16196946368618453	0.1193943049682559	17	48	0.1315192494471986	-0.5698696087157225	-0.07494882322106056	0.06746227043559372	0.15248703276144532	0.8167670864128931
GEIM800107	1.0306185641982493	1.0014534386139982	0.06051550986602334	0.0372377559238861	17	48	0.04432323602576391	0.6580098431282906	0.029165125584251106	0.06973090753514934	0.15632297713822413	0.8059771824994674
SUEM840101	0.9169291300448769	0.8922399067300851	0.049123170945033136	0.03483796658431186	17	48	0.0389652916003281	0.6336209046767108	0.02468922331479173	0.06973090753514934	0.15632297713822413	0.8059771824994674
WERD780101	0.5494820230511124	0.5312977319088354	0.04982642559824738	0.03234944571219624	17	48	0.03756637194860954	0.4840576877413895	0.01818429114227693	0.07206180072163662	0.16088899997851117	0.7934736477091777
CHAM810101	0.6369562252182096	0.5959927190740159	0.07830487285363102	0.06038084935323903	17	48	0.06540002151922426	0.6263530988617882	0.04096350614419375	0.07445612487476506	0.16356425825902204	0.7863115914759641
LIFS790102	1.0741515590470034	0.9751297793916539	0.30240984418688077	0.14567104817513943	17	48	0.197627594820309	0.5010523947598722	0.09902177965534953	0.07445612487476506	0.16356425825902204	0.7863115914759641
NAKH920108	6.548392405865339	5.885628554040875	2.0631411071385246	0.9402344901608811	17	48	1.319299608452577	0.5023603793848073	0.6627638518244643	0.07445612487476506	0.16356425825902204	0.7863115914759641
WEBA780101	0.814944303125836	0.8288545582405404	0.023394559039456593	0.019272639088266996	17	48	0.020398534533987617	-0.6819242378185291	-0.01391025511470445	0.07445612487476506	0.16356425825902204	0.7863115914759641
NAKH900112	6.405683334972251	5.700255259216537	1.997426508412797	0.8650182441959247	17	48	1.2535882526683964	0.5627270950043878	0.7054280757557132	0.07691505819799466	0.16695451124723443	0.777401841459503
QIAN880119	0.02943410307086381	-0.028015557646635235	0.13376934396577103	0.0818345672573897	17	48	0.09767633048858994	0.5881635850786802	0.057449660717499046	0.07691505819799466	0.16695451124723443	0.777401841459503
ROBB760110	-0.7099871842395173	-0.08087021303492219	1.6563486788881634	1.0861502263736749	17	48	1.2557348061119087	-0.5009950892039935	-0.6291169712045952	0.07691505819799466	0.16695451124723443	0.777401841459503
JANJ780103	30.45499720005059	31.384949442404185	6.15044207777976	4.091795380783839	17	48	4.70082415541699	-0.1978274897353826	-0.9299522423535933	0.07943978151050943	0.1690800018920181	0.7719077559832304
JANJ790101	1.4168640478173102	1.3114624496435716	0.3940055836966995	0.2259383925135921	17	48	0.27840560192928443	0.3785900766483529	0.10540159817373862	0.07943978151050943	0.1690800018920181	0.7719077559832304
NAKH900105	6.001836386148224	5.634361712098417	1.184324824028403	0.5539688702763941	17	48	0.7649612040688349	0.48038341303481263	0.3674746740498067	0.07943978151050943	0.1690800018920181	0.7719077559832304
OOBM850101	1.65339722930191	1.5037840612284246	0.43520637022884257	0.23544883316629103	17	48	0.2990984481938624	0.5002137890615624	0.14961316807348535	0.07943978151050943	0.1690800018920181	0.7719077559832304
WILM950102	1.1099960668127293	0.7771001033667844	0.9399035176537701	0.551840626425135	17	48	0.6719731378998045	0.49540070081727267	0.33289596344594496	0.07943978151050943	0.1690800018920181	0.7719077559832304
AVBF000108	-0.4744429227703773	-0.48864713654648007	0.04435487758718491	0.03062104761196184	17	48	0.03462890911393326	0.4101836915904337	0.014204213776102759	0.08203147751772435	0.17061299696652174	0.7679878881987274
CHOC760102	41.15468325158773	42.20528700899661	7.584563441053918	4.5312135297145835	17	48	5.470568810418172	-0.19204653004420907	-1.0506037574088865	0.08203147751772435	0.17061299696652174	0.7679878881987274
CHOP780215	0.08849500965853355	0.09160540756169946	0.01056248188865425	0.00821573253671254	17	48	0.008870742574422961	-0.35063557273481677	-0.003110397903165918	0.08203147751772435	0.17061299696652174	0.7679878881987274
OOBM850105	5.082116732251857	5.362259312905776	0.7376054025646677	0.42624397818408494	17	48	0.5231791149534132	-0.5354620867823915	-0.2801425806539193	0.08203147751772435	0.17061299696652174	0.7679878881987274
QIAN880130	-0.08788626533154856	-0.053931708698599194	0.06332846997596969	0.0495069300016712	17	48	0.05335742302785136	-0.6363605044273944	-0.03395455663294936	0.08203147751772435	0.17061299696652174	0.7679878881987274
RADA880105	-3.4426981087425603	-3.749234380826286	1.9011244961720937	0.957066961769465	17	48	1.265408626872742	0.24224291313809182	0.3065362720837257	0.08203147751772435	0.17061299696652174	0.7679878881987274
CHOP780101	1.0002478050664125	1.0513730252498685	0.1350984162681116	0.10303198503738405	17	48	0.11204860343260246	-0.45627717452282174	-0.051125220183456	0.08469133006057258	0.1748156888420121	0.7574195941743747
PALJ810106	1.0024687123661689	1.054662435115762	0.12224698001260423	0.0969452502172784	17	48	0.10395612004100246	-0.5020745553893982	-0.05219372274959322	0.08469133006057258	0.1748156888420121	0.7574195941743747
TANS770110	0.9896246309260788	1.0305724619493268	0.1053470386942476	0.06842538959675527	17	48	0.07944485681009714	-0.5154245682779524	-0.04094783102324806	0.09022024114396998	0.18552808987124655	0.7315903267361712
GEIM800111	0.9756739669459544	1.0227847817626248	0.10106200495182546	0.06940532752314056	17	48	0.07866143419665066	-0.5989061259536034	-0.04711081481667034	0.09309166599637697	0.1865243271062938	0.7292645180696367
KARP850101	1.0545556304424262	1.0621082615131916	0.022881417065767528	0.01831305659918572	17	48	0.0195745404475788	-0.38583950877373574	-0.007552631070765425	0.09309166599637697	0.1865243271062938	0.7292645180696367
KRIW710101	4.926860536932419	5.077073104761313	0.481943711126429	0.3655409739240618	17	48	0.39833911972534725	-0.3770972028367806	-0.15021256782889392	0.09309166599637697	0.1865243271062938	0.7292645180696367
NISK800101	0.07784940082161687	-0.019659488039157517	0.23504896086507912	0.14998687644706324	17	48	0.17553922322323015	0.5554820573449504	0.09750888886077438	0.09309166599637697	0.1865243271062938	0.7292645180696367
PALJ810114	0.9393169833676686	0.9974193418655941	0.1275879456310259	0.07937369387956057	17	48	0.0939915190440902	-0.6181659695346609	-0.058102358497925555	0.09309166599637697	0.1865243271062938	0.7292645180696367
QIAN880136	-0.06809941963350356	-0.02749491812472247	0.0876036720709746	0.0650546703731997	17	48	0.07145868272537524	-0.5682234818801423	-0.040604501508781095	0.09309166599637697	0.1865243271062938	0.7292645180696367
RICJ880106	0.8918811658149143	0.9319416195772114	0.11246499873860116	0.10166581853045799	17	48	0.10451423021219264	-0.3833014287237578	-0.040060453762297166	0.09309166599637697	0.1865243271062938	0.7292645180696367
CHOP780213	0.08098761714941546	0.08720036530784517	0.011288984945632753	0.010205892265895987	17	48	0.010491561260462315	-0.5921662185629688	-0.006212748158429704	0.09603597836318584	0.18896287829015343	0.723623504489183
NADH010106	14.500891102474814	10.48654914840393	26.09391859987279	17.44552565161464	17	48	19.999428790899504	0.20072283043891542	4.0143419540708845	0.09603597836318584	0.18896287829015343	0.723623504489183
PRAM900104	0.9813502485292667	1.0335684751281589	0.12018473680780381	0.09852384719836824	17	48	0.10445144032554117	-0.49992825791721934	-0.05221822659889219	0.09603597836318584	0.18896287829015343	0.723623504489183
QIAN880133	-0.004853448452698096	0.09859970754563127	0.24451974794119394	0.18224664339096477	17	48	0.19990827056798677	-0.5175031313331582	-0.10345315599832937	0.09603597836318584	0.18896287829015343	0.723623504489183
RICJ880110	1.0116239787733625	0.9477073662882117	0.14037818261166493	0.10958196830388182	17	48	0.11816603277345272	0.5409051229441829	0.06391661248515079	0.09603597836318584	0.18896287829015343	0.723623504489183
ISOY800103	0.9801687259499718	1.032048805289622	0.14783370640054871	0.0990477695145514	17	48	0.11344312093584924	-0.4573223912711965	-0.05188007933965011	0.09905435578129869	0.19350975932989423	0.7132971272019712
QIAN880126	0.016595068071493933	0.05852275351394499	0.08720715291395102	0.06715961421874737	17	48	0.07277611330434057	-0.5761187776972196	-0.041927685442451054	0.09905435578129869	0.19350975932989423	0.7132971272019712
HOPA770101	1.8120072027028007	1.9521176078737443	0.2451795908062461	0.30625275838275734	17	48	0.2919549283753667	-0.479904230254348	-0.14011040517094364	0.10214797199156932	0.19884320526472746	0.7014892448412025
LEVM780103	0.9814806774211222	1.0330262060552458	0.12126409316209659	0.09882067725599498	17	48	0.10497614381701326	-0.491021357423587	-0.05154552863412354	0.10531799604948378	0.2028483937995339	0.6928284267901257
MONM990101	0.964822413284447	0.9788533733532225	0.18113971446913116	0.09036198467875065	17	48	0.12010273958099664	-0.11682464627972265	-0.014030960068775578	0.1053141920373007	0.2028483937995339	0.6928284267901257
QIAN880114	0.016631213319268204	0.05106411972116571	0.093538595489444	0.05397472126047474	17	48	0.06629841348027136	-0.5193624491805345	-0.0344329064018975	0.10531799604948378	0.2028483937995339	0.6928284267901257
DESM900101	0.9976178271938974	0.9774912264651886	0.14162280346863973	0.10149368364300045	17	48	0.11304288994371327	0.1780439330481578	0.020126600728708754	0.10856559141790122	0.20764118358598588	0.68268650424224675
