Scale	mean_F	mean_P	sd_F	sd_P	n_F	n_P	pooled_sd	cohen_d	eff_FmP	p_mw	fdr	neglog10_fdr
NADH010104	5.3595736449003555	-6.218941469501606	28.81541136055601	14.764150891339515	17	48	19.32607172022978	0.5991137403408279	11.578515114401961	0.023731657246390397	0.11837651287224998	0.9267344575948245
NAKH900103	6.055653145341766	5.324506752706719	1.2004220413373339	0.6537915897813172	17	48	0.8275614498076599	0.8834949873571063	0.731146392635047	0.02467079061688574	0.11837651287224998	0.9267344575948245
NAKH920101	5.518833597964799	5.7992403783751385	0.5027934375455433	0.33438858607753214	17	48	0.3842155272899055	-0.7298163673608157	-0.2804067804103392	0.02467079061688574	0.11837651287224998	0.9267344575948245
PARJ860101	1.2821793397307693	2.522446540464727	2.035516260488796	0.926371508389029	17	48	1.3009577620274826	-0.9533493222724301	-1.240267200733958	0.017984592786534997	0.11837651287224998	0.9267344575948245
PLIV810101	-2.692930027675184	-2.8161705820379064	0.21937517463533984	0.10688906690476888	17	48	0.14403456867136813	0.855631779922987	0.12324055436272241	0.02467079061688574	0.11837651287224998	0.9267344575948245
PONP930101	0.5321312500008385	0.3010304993066389	0.43535905751155207	0.21598449242514295	17	48	0.2879902249449042	0.8024603985722494	0.2311007506941996	0.02467079061688574	0.11837651287224998	0.9267344575948245
RACS820101	1.2545150567745915	1.3500303767596304	0.1592125894118664	0.07950129033105517	17	48	0.10560782278909506	-0.9044341362456506	-0.09551531998503893	0.022823696228341694	0.11837651287224998	0.9267344575948245
RADA880104	-1.4105198684151796	-2.159170485778582	1.4851217524507128	0.9320730869081469	17	48	1.0992141288178472	0.6810780517973696	0.7486506173634022	0.023731657246390397	0.11837651287224998	0.9267344575948245
ROBB760105	0.0705225585090735	-0.4808927148279644	0.8346017876340998	0.6303802568402532	17	48	0.6880128725817931	0.801460692541743	0.5514152733370379	0.023731657246390397	0.11837651287224998	0.9267344575948245
ROSM880101	2.013683742127328	2.8224879916358665	1.3528299275575115	0.9852637533888485	17	48	1.0904155331594643	-0.74173947904524	-0.8088042495085386	0.02027852979588847	0.11837651287224998	0.9267344575948245
VINM940102	1.3100563862805907	1.3192647304121852	0.016378106666087664	0.010956212941815327	17	48	0.012556976396936448	-0.7333249534371201	-0.009208344131594437	0.01872262394380126	0.11837651287224998	0.9267344575948245
VINM940104	0.7964438268595695	0.79944517382349	0.005279953966964232	0.003986796366496149	17	48	0.004351774405268053	-0.6896834910116724	-0.003001346963920515	0.02109794948973949	0.11837651287224998	0.9267344575948245
WOEC730101	7.4809186004523545	7.842341788038255	0.5472329847048774	0.4717643808600453	17	48	0.4920288366186727	-0.7345569216423945	-0.36142318758590086	0.02467079061688574	0.11837651287224998	0.9267344575948245
WOLR790101	0.16644990370880433	-0.0017709357812185217	0.31693598230075354	0.2635780157264013	17	48	0.27810078901566837	0.6048916297053195	0.16822083949002287	0.02027852979588847	0.11837651287224998	0.9267344575948245
WOLR810101	-3.881863971922172	-4.889035021219647	1.855713256081884	1.60293864984962	17	48	1.670762233776678	0.6028212925431126	1.007171049297475	0.022823696228341694	0.11837651287224998	0.9267344575948245
WOLS870101	0.08621224915151357	0.6321028509823174	0.9875403182067356	0.417109401082889	17	48	0.6143889201463659	-0.8885098411292253	-0.5458906018308038	0.01872262394380126	0.11837651287224998	0.9267344575948245
ZHOH040101	2.9116459463590414	2.696652140982906	0.34429927945186206	0.22235034395752196	17	48	0.2588232420019278	0.8306588068104563	0.21499380537613533	0.02194606843687337	0.11837651287224998	0.9267344575948245
ZHOH040102	2.9757641395992214	2.762562675246896	0.317304346469187	0.24625028552916048	17	48	0.266099257033312	0.8012102954711945	0.21320146435232523	0.02027852979588847	0.11837651287224998	0.9267344575948245
ZHOH040103	12.864218249979572	11.890871345608126	1.8069957292037957	0.9587510979950798	17	48	1.2308618056957012	0.7907848792345104	0.9733469043714464	0.023731657246390397	0.11837651287224998	0.9267344575948245
FODM020101	1.0465767898268425	0.9932240407075242	0.07591993590611812	0.06516164889296784	17	48	0.06805521679162792	0.7839626649441768	0.05335274911931831	0.025641950146731773	0.12091505801950242	0.917519611400935
RACS770102	0.9856438514099504	1.012374283683623	0.05359478234023035	0.02960123632476358	17	48	0.03719134801404379	-0.7187271691141418	-0.026730432273672555	0.025641950146731773	0.12091505801950242	0.917519611400935
CIDH920105	0.035928849139588485	-0.1586486755263399	0.3456927801715077	0.15811665503458217	17	48	0.22136292015284875	0.8789978219097159	0.1945775246659284	0.026646004245834354	0.12146136935392828	0.9155618269554077
NADH010103	0.404461447984416	-11.506767742945607	30.301897670268914	15.762312929874962	17	48	20.458418516737968	0.582216517918279	11.911229190930023	0.026646004245834354	0.12146136935392828	0.9155618269554077
NAKH920102	5.410355479408614	5.73969897586809	0.5213622521529439	0.4023041075388429	17	48	0.4356345769109338	-0.7560086226277918	-0.3293434964594759	0.026646004245834354	0.12146136935392828	0.9155618269554077
ROSG850102	0.7247543843093093	0.708681812727671	0.034297762851338655	0.020369829791556875	17	48	0.024663800662118627	0.6516664565135069	0.01607257158163833	0.026646004245834354	0.12146136935392828	0.9155618269554077
CORJ870101	49.741132561228014	49.07243776555463	1.31736000457139	0.7994074919782852	17	48	0.9578618550624101	0.6981119376862674	0.6686947956733817	0.027683835833170644	0.12311429431499465	0.9096915199222907
FAUJ880108	0.03228284399676424	0.040525052112807165	0.012315701006706052	0.009165383867247594	17	48	0.010059366754015883	-0.819356557683165	-0.008242208116042926	0.027683835833170644	0.12311429431499465	0.9096915199222907
NOZY710101	0.7537881815265495	0.6165394682653448	0.24763142329012414	0.1198484955921599	17	48	0.1621401146916118	0.8464821523177641	0.1372487132612047	0.027683835833170644	0.12311429431499465	0.9096915199222907
VENT840101	0.3379791114999596	0.25541919420647563	0.14153153094629797	0.07038861886993673	17	48	0.09372054020548126	0.8809159348897502	0.08255991729348394	0.0282139754492091	0.12446003686062401	0.9049700747289929
CIDH920104	-0.0014854115646242363	-0.19625509901144242	0.38025354355055574	0.15701835033508157	17	48	0.2347662785131555	0.8296322993248962	0.1947696874468182	0.028756342226530302	0.12470111414870233	0.904129666277096
COSI940101	0.04127443569682533	0.04826467526293449	0.01002946591865937	0.009631448610348682	17	48	0.009734074250587438	-0.7181206333706879	-0.006990239566109155	0.029864435015502754	0.12470111414870233	0.904129666277096
MEIH800101	0.9402234934909677	0.9558519120475969	0.029434546829562	0.016883030983497263	17	48	0.02080102535129325	-0.7513292394337457	-0.01562841855662922	0.029864435015502754	0.12470111414870233	0.904129666277096
NAKH900112	6.35022484320047	5.138062167195025	2.172771843497319	1.0324815308934139	17	48	1.4121797346666976	0.8583628884120335	1.2121626760054456	0.029864435015502754	0.12470111414870233	0.904129666277096
PONP800108	6.12608025013231	5.983999731094616	0.2800476525135747	0.1559123918446915	17	48	0.19507160580271157	0.7283505892774048	0.14208051903769459	0.028756342226530302	0.12470111414870233	0.904129666277096
VELV850101	0.04126688705967504	0.04825982776460276	0.010025686557974048	0.0096343727108189	17	48	0.009735244201937507	-0.7183117916585995	-0.006992940704927723	0.029864435015502754	0.12470111414870233	0.904129666277096
VINM940103	1.0020108361599922	1.0062144143965286	0.008431858502851853	0.0058596528432107555	17	48	0.006608447915673162	-0.6360916042883262	-0.004203578236536387	0.029864435015502754	0.12470111414870233	0.904129666277096
KRIW790101	5.010809375415611	5.201665199149219	0.485200049059941	0.24179216484749885	17	48	0.3215658020458937	-0.5935202764701005	-0.19085582373360843	0.03100903991729186	0.1284995820815049	0.891098284783982
CEDJ970105	5.418247463520353	5.749033368813043	0.5570785191287501	0.37402843150379594	17	48	0.4279993175994934	-0.7728654969544321	-0.33078590529269025	0.03219109661495026	0.13239496126599845	0.878128543113944
CORJ870108	0.33999508140989904	1.2521715803097264	1.7087908308511301	1.0043598546446155	17	48	1.2223460229309808	-0.7462506375343546	-0.9121764988998273	0.033411558577635045	0.13438325398504686	0.8716548470188669
LIFS790101	1.0317547418950916	0.9737948380435482	0.10347791851624033	0.06643173683653288	17	48	0.07753566817778092	0.7475256899656514	0.05795990385154348	0.033411558577635045	0.13438325398504686	0.8716548470188669
